Date,Daytime,Era,Event,Tour,Description,Top,Country,City,Venue,Type,Supported By,Supporting,Setlist.fm,Discussion
21.05.2011,,Blue Sky Archives EP,,,,,UK,Glasgow,Captain’s Rest
21.06.2012,,The Bones of What You Believe,,Shark Week,VIC GALLOWAY PRESENTS…,Top,UK,Edinburgh,Electric Circus,Opener,,"Discopolis, Dead Boy Robotics, Die Hard",https://www.setlist.fm/setlist/chvrches/2012/electric-circus-edinburgh-scotland-73885edd.html,"Acording to https://web.archive.org/web/20120602082745/http://www.theelectriccircus.biz/live-music/ the show is titled ""VIC GALLOWAY PRESENTS…DISCOPOLIS,DEAD BOY ROBOTICS,DIE HARD & SHARK WEEK
Thursday 21st JUN (£4.00)
VIC GALLOWAY PRESENTS…DISCOPOLIS,DEAD BOY ROBOTICS,DIE HARD & SHARK WEEK
MORE INFO
10.02.2016,,Every Open Eye,,Every Open Eye,,,Australia,Melbourne,Forum Theatre,Headline Show,East India Youth,,https://www.setlist.fm/setlist/chvrches/2016/forum-theatre-melbourne-australia-43f3278f.html
12.02.2016,,Every Open Eye,,Every Open Eye,Australian National University,,Australia,Canberra,Laneway Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/australian-national-university-canberra-australia-53f07fd5.html
13.02.2016,,Every Open Eye,laneway-festival-melbourne-2016-02-13,Every Open Eye,Footscray Community Arts Centre,,Australia,Melbourne,Laneway Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/footscray-community-arts-centre-melbourne-australia-13f30dfd.html
14.02.2016,,Every Open Eye,,Every Open Eye,Esplanade Reserve,,Australia,Fremantle,Laneway Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/esplanade-reserve-fremantle-australia-33f308f1.html
17.02.2016,,Every Open Eye,,Every Open Eye,,,Japan,Tokyo,Akasaka BLITZ,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/akasaka-blitz-tokyo-japan-43f373e3.html
20.02.2016,,Every Open Eye,,Every Open Eye,Aseana City Open Grounds,,Philippines,Paranaque,GoodVybes Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/aseana-city-open-grounds-paranaque-city-philippines-7bf362a0.html
05.03.2016,,Every Open Eye,,Parahoy Cruise ,Norwegian Pearl,,USA,"Miami, FL",Parahoy,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/norwegian-pearl-miami-fl-5bf0dbf0.html
06.03.2016,,Every Open Eye,,Parahoy Cruise,Norwegian Pearl,,USA,"Miami, FL",Parahoy,Festival Set
07.03.2016,,Every Open Eye,,Parahoy Cruise,Norwegian Pearl,,USA,"Miami, FL",Parahoy,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/norwegian-pearl-miami-fl-73f0d6c9.html
08.03.2016,,Every Open Eye,,Parahoy Cruise,Norwegian Pearl,,USA,"Miami, FL",Parahoy,Festival Set
09.03.2016,,Every Open Eye,,Parahoy Cruise ,Norwegian Pearl,,USA,"Miami, FL",Parahoy,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/norwegian-pearl-miami-fl-5bf0db88.html
11.03.2016,,Every Open Eye,,Every Open Eye,Mardi Gras World,,USA,"New Orleans, LA",BUKU 2016,Festival Set
13.03.2016,,Every Open Eye,,Every Open Eye,,,USA,"Chicago, IL ",Riviera Theatre,Headline Show,Potty Mouth,,https://www.setlist.fm/setlist/chvrches/2016/riviera-theatre-chicago-il-7bf0ce30.html
14.03.2016,,Every Open Eye,,Every Open Eye,,,USA,"Chicago, IL ",Riviera Theatre,Headline Show,Potty Mouth,,https://www.setlist.fm/setlist/chvrches/2016/riviera-theatre-chicago-il-6bf0ce36.html
15.03.2016,,Every Open Eye,chvrches-sxsw-dj-set-2016-03-15,Every Open Eye,Maggie Mae's,,USA,"Austin, TX",SXSW / DJ Set,Promo,,,https://www.setlist.fm/setlist/chvrches/2016/maggie-maes-austin-tx-6bf03a92.html
16.03.2016,,Every Open Eye,,Every Open Eye,,,USA,"Austin, TX",Austin American-Statesman Parking Lot,Promo,,,https://www.setlist.fm/setlist/chvrches/2016/austin-american-statesman-parking-lot-austin-tx-3b41c860.html
17.03.2016,,Every Open Eye,,Every Open Eye,Spotify House,,USA,"Austin, TX",SXSW,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/spotify-house-austin-tx-4bf0338e.html
18.03.2016,Early,Every Open Eye,,Every Open Eye,Austin Convention Center,,USA,"Austin, TX",SXSW,Promo,,,https://www.setlist.fm/setlist/chvrches/2016/austin-convention-center-austin-tx-4bf03b16.html
18.03.2016,Late,Every Open Eye,,Every Open Eye,Stubb's Bar-B-Q,,USA,"Austin, TX",SXSW,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/stubbs-bar-b-q-austin-tx-53f0338d.html
31.03.2016,,Every Open Eye,,Every Open Eye,,,UK,London,Royal Albert Hall,Headline Show,Shura,,https://www.setlist.fm/setlist/chvrches/2016/royal-albert-hall-london-england-7bf06610.html
02.04.2016,,Every Open Eye,,Every Open Eye,,,UK,Glasgow,The SSE Hydro,Headline Show,The Twilight Sad,,https://www.setlist.fm/setlist/chvrches/2016/the-sse-hydro-glasgow-scotland-23f05447.html
04.04.2016,,Every Open Eye,,Every Open Eye,,,Germany,Cologne,E-Werk,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/e-werk-cologne-germany-1bf049cc.html
05.04.2016,,Every Open Eye,,Every Open Eye,,,Germany,Munich,Tonhalle,Headline Show,Shura,,https://www.setlist.fm/setlist/chvrches/2016/tonhalle-munich-germany-3bf044a8.html
06.04.2016,,Every Open Eye,,Every Open Eye,,,Germany,Berlin,Columbiahalle,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/columbiahalle-berlin-germany-23f1b89b.html
12.04.2016,,Every Open Eye,,Every Open Eye,Fort Mason,,USA,"San Francisco, CA","private Event, Aftershow F8 Facebook Developer Conference",Promo
13.04.2016,,Every Open Eye,,Every Open Eye,,,USA,"San Diego, CA",The Observatory North Park,Headline Show,Alvvays,,https://www.setlist.fm/setlist/chvrches/2016/the-observatory-north-park-san-diego-ca-13f18d85.html
14.04.2016,,Every Open Eye,,Every Open Eye,,,USA,"Santa Ana, CA",The Observatory ,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/the-observatory-santa-ana-ca-6bf18a2e.html
16.04.2016,,Every Open Eye,,Every Open Eye,Empire Polo Club,,USA,"Indio, CA",Coachella Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/empire-polo-club-indio-ca-63f1829b.html
18.04.2016,,Every Open Eye,,Every Open Eye,,,USA,"Oakland, CA",Fox Theatre,Headline Show,Wolf Alice,,https://www.setlist.fm/setlist/chvrches/2016/fox-theater-oakland-ca-4bf1f726.html
19.04.2016,,Every Open Eye,,Every Open Eye,,,USA,"Oakland, CA",Fox Theatre,Headline Show,Wolf Alice,,https://www.setlist.fm/setlist/chvrches/2016/fox-theater-oakland-ca-13f1ed09.html
21.04.2016,,Every Open Eye,,Every Open Eye,,,USA,"Las Vegas, NV",Brooklyn Bowl,Headline Show,Wolf Alice,,https://www.setlist.fm/setlist/chvrches/2016/brooklyn-bowl-las-vegas-nv-63f1e2b7.html
23.04.2016,,Every Open Eye,,Every Open Eye,Empire Polo Club,,USA,"Indio, CA",Coachella Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/empire-polo-club-indio-ca-63f1d237.html
24.04.2016,,Every Open Eye,,Every Open Eye,,,USA,"Tempe, AZ",Marquee Theatre,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/marquee-theatre-tempe-az-63f1cedb.html
27.04.2016,,Every Open Eye,,Every Open Eye,,,USA,"Austin, TX",Stubb's Bar-B-Q,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/stubbs-bar-b-q-austin-tx-7bf13ac4.html
28.04.2016,,Every Open Eye,,Every Open Eye,,,USA,"Austin, TX",Stubb's Bar-B-Q,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/stubbs-bar-b-q-austin-tx-2bf13006.html
29.04.2016,,Every Open Eye,,Every Open Eye,,,USA,"Houston, TX",The Lawn at White Oak Music Hall,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/white-oak-music-hall-the-lawn-houston-tx-33f12835.html
30.04.2016,,Every Open Eye,,Every Open Eye,Toyota Stadium,,USA,"Frisco, TX",KDGE Edgefest 2016,Festival Set
01.05.2016,,Every Open Eye,,Every Open Eye,,,USA,"Princeton, NJ",Quadrangle Club,Promo,,,https://www.setlist.fm/setlist/chvrches/2016/quadrangle-club-princeton-nj-63e756a3.html
06.05.2016,,Every Open Eye,,Every Open Eye,Recinto Ferial de la Fica,,Spain,Murcia,SOS 4.8 Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/recinto-ferial-de-la-fica-murcia-spain-63f10667.html
28.05.2016,,Every Open Eye,,Every Open Eye,Powderham Castle,,UK,Kenton,Radio 1's Big Weekend 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/powderham-castle-kenton-england-6bfefe56.html
03.06.2016,,Every Open Eye,,Every Open Eye,,,USA,"Boston, MA ",House of Blues,Headline Show,Potty Mouth,,https://www.setlist.fm/setlist/chvrches/2016/house-of-blues-boston-ma-3fed5cf.html
04.06.2016,,Every Open Eye,,Every Open Eye,,,USA,"Boston, MA ",House of Blues,Headline Show,Potty Mouth,,https://www.setlist.fm/setlist/chvrches/2016/house-of-blues-boston-ma-bfecdd6.html
05.06.2016,,Every Open Eye,,Every Open Eye,Randall's Island Park,,USA,"New York, NY",Governors Ball 2016 - cancelled,Festival Set
07.06.2016,,Every Open Eye,,Every Open Eye,,,USA,"Cleveland, OH",Jacobs Pavilion at Nautica,Co-Headline,,Death Cab for Cutie,https://www.setlist.fm/setlist/chvrches/2016/jacobs-pavilion-at-nautica-cleveland-oh-33fe34b1.html
08.06.2016,,Every Open Eye,,Every Open Eye,,,USA,"Canandaigua, NY",Constellation Brands - Marvin Sands Performing Arts Centre,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/constellation-brands--marvin-sands-performing-arts-center-canandaigua-ny-63fe328b.html
10.06.2016,,Every Open Eye,,Every Open Eye,Great Stage Park,,USA,"Manchester, TN",Bonnaroo 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/great-stage-park-manchester-tn-1bfe1d58.html
12.06.2016,,Every Open Eye,,Every Open Eye,,,USA,"Baltimore, MD",Rams Head Live!,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/rams-head-live-baltimore-md-5bfe134c.html
14.06.2016,,Every Open Eye,,Every Open Eye,,,USA,"St. Augustine, FL",St. Augustine Amphitheatre,Co-Headline,,Death Cab for Cutie,https://www.setlist.fm/setlist/chvrches/2016/st-augustine-amphitheatre-st-augustine-fl-53fe0741.html
15.06.2016,,Every Open Eye,,Every Open Eye,,,USA,"Charleston, SC",Volvo Car Stadium,Co-Headline,,Death Cab for Cutie,https://www.setlist.fm/setlist/chvrches/2016/volvo-car-stadium-charleston-sc-7bfe0294.html
16.06.2016,,Every Open Eye,,Every Open Eye,,,USA,"Charlotte, NC",Charlotte Metro Credit Union Amphitheatre,Co-Headline,,Death Cab for Cutie,https://www.setlist.fm/setlist/chvrches/2016/charlotte-metro-credit-union-amphitheatre-charlotte-nc-3fe794f.html
18.06.2016,,Every Open Eye,,Every Open Eye,The Woodlands of Dover International Speedway,,USA,"Dover, DE",Firefly Music Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/the-woodlands-of-dover-international-speedway-dover-de-33fe6c41.html
25.06.2016,,Every Open Eye,,Every Open Eye,Worthy Farm,,UK,Pilton,Glastonbury Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/worthy-farm-pilton-england-13fe4189.html
30.06.2016,,Every Open Eye,,Every Open Eye,Dyrskuepladsen,,Denmark,Roskilde,Roskilde Festival 2016,Festival Set
02.07.2016,,Every Open Eye,,Every Open Eye,Lotnisko Gdynia-Kosakowo,,Poland,Gdynia,Open'er Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/lotnisko-gdynia-kosakowo-gdynia-poland-6bff9202.html
05.07.2016,,Every Open Eye,,Every Open Eye,Festivalpark,,Czechia,Hradec Kralove,Rock for People 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/festivalpark-hradec-kralove-czechia-63fff6ff.html
07.07.2016,,Every Open Eye,,Every Open Eye,Kobetamendi,,Spain,Bilbao,BBK Live 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/kobetamendi-bilbao-spain-2bfff0ce.html
15.07.2016,,Every Open Eye,,Every Open Eye,Marlay Park,,Ireland,Dublin,Longitude Festival 2016,Festival Set
16.07.2016,,Every Open Eye,,Every Open Eye,Henham Park,,UK,Henham,Latitude Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/henham-park-henham-england-3ff3163.html
17.07.2016,,Every Open Eye,,Every Open Eye,Ferropolis,,Germany,Gräfenhainichen,Melt! Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/ferropolis-grafenhainichen-germany-bff25b6.html
22.07.2016,,Every Open Eye,,Every Open Eye,Burl's Creek Event Grounds,,Canada,Oro-Medonte,WayHome Music Festival,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/burls-creek-event-grounds-oro-medonte-on-canada-4bff074a.html
24.07.2016,,Every Open Eye,,Every Open Eye,Capitol Hill,,USA,"Seattle, WA ",Capitol Hill Block Party 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/capitol-hill-seattle-wa-bff71b6.html
11.08.2016,,Every Open Eye,,Every Open Eye,Slottsskogen,,Sweden,Gothenburg,Way Out West 2016 ,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/slottsskogen-gothenburg-sweden-53fc87ad.html
12.08.2016,,Every Open Eye,,Every Open Eye,Tøyenparken,,Norway,Oslo,Øyafestivalen 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/toyenparken-oslo-norway-2bfcfc2a.html
13.08.2016,,Every Open Eye,,Every Open Eye,Suvilahti,,Finland,Helsinki,Flow Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/suvilahti-helsinki-finland-53fcfbb9.html
15.08.2016,,Every Open Eye,,Every Open Eye,Obudai-Sziget,,Hungary,Budapest,Sziget Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/obudai-sziget-budapest-hungary-63fcee87.html
18.08.2016,,Every Open Eye,,Every Open Eye,Domein Kiewit,,Belgium,Hasselt,Pukkelpop 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/domein-kiewit-hasselt-belgium-2bfcd836.html
19.08.2016,,Every Open Eye,,Every Open Eye,Evenemententerrein Walibi Holland,,Netherlands,Biddinghuizen,Lowlands Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/evenemententerrein-walibi-holland-biddinghuizen-netherlands-63fcd68b.html
20.08.2016,,Every Open Eye,,Every Open Eye,Praia Fluvial do Taboao,,Portugal,Paredes de Coura,Festival Paredes de Coura 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/praia-fluvial-do-taboao-paredes-de-coura-portugal-5bfc3b50.html
23.08.2016,,Every Open Eye,,Every Open Eye,BBC Radio 1's Live Lounge,,UK,London,,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2016/bbc-radio-1s-live-lounge-london-england-53fc1739.html
24.08.2016,,Every Open Eye,,Every Open Eye,Glattbrug,,Switzerland,Rümlang,Zürich Open Air 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/glattbrug-rumlang-switzerland-43fc3707.html
26.08.2016,,Every Open Eye,,Every Open Eye,Little John's Farm,,UK,Reading,Reading Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/little-johns-farm-reading-england-63fc2e9b.html
27.08.2016,,Every Open Eye,,Every Open Eye,Bramham Park,,UK,Bramham,Leeds Festival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/bramham-park-bramham-england-7bfc26a0.html
28.08.2016,,Every Open Eye,,Every Open Eye,Domaine national de Saint-Cloud,,France,Saint-Cloud,Rock en Seine 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/domaine-national-de-saint-cloud-saint-cloud-france-13fc19f1.html
03.09.2016,,Every Open Eye,,Every Open Eye,,,Thailand,Bangkok,Bangkok International Trade and Exhibition Centre,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/bangkok-international-trade-and-exhibition-centre-bangkok-thailand-43fc77f7.html
15.09.2016,,Every Open Eye,,Every Open Eye,Providence Medical Center Amphitheater,,USA,"Bonner Springs, KS",Buzz Under The Stars 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/providence-medical-center-amphitheater-bonner-springs-ks-7bfdaa60.html
17.09.2016,,Every Open Eye,,Every Open Eye,Piedmont Park,,USA,"Atlanta, GA",Music Midtown 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/piedmont-park-atlanta-ga-23fd94f7.html
18.09.2016,,Every Open Eye,,Every Open Eye,Festival Pier at Penn's Landing,,USA,"Philadelphia, PA",Radio 104.5 Summer Block Party 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/festival-pier-at-penns-landing-philadelphia-pa-4bfd97d2.html
20.09.2016,,Every Open Eye,,Every Open Eye,,,USA,"Providence, RI",Lupo's Heartbreak Hotel,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/lupos-heartbreak-hotel-providence-ri-7bfd8e70.html
21.09.2016,,Every Open Eye,,Every Open Eye,,,USA,"Portland, ME",State Theatre,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/state-theatre-portland-me-33fd808d.html
23.09.2016,,Every Open Eye,,Every Open Eye,Carrie Blast Furnaces national Historic Landmark,,USA,"Swissvale, PA",Thrival 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/carrie-blast-furnaces-national-historic-landmark-swissvale-pa-2bfdf41e.html
24.09.2016,,Every Open Eye,,Every Open Eye,,,USA,"Columbus, OH ",EXPRESS LIVE!,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/express-live-columbus-oh-3fdf11f.html
25.09.2016,,Every Open Eye,,Every Open Eye,,,USA,"Milwaukee, WI",Riverside Theater,Headline Show,Reyna,,https://www.setlist.fm/setlist/chvrches/2016/riverside-theater-milwaukee-wi-13fde945.html
28.09.2016,,Every Open Eye,chvrches-el-plaza-condesa-cdmx-2016-09-28,Every Open Eye,,,Mexico,Mexico City,El Plaza Condesa,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/el-plaza-condesa-mexico-city-mexico-3bfdd874.html
01.10.2016,,Every Open Eye,live-out-festival-monterrey-2016,Every Open Eye,Parque Fundidora,,Mexico,Monterrey,Live Out Monterrey 2016,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/parque-fundidora-monterrey-mexico-63fdcacb.html
03.10.2016,,Every Open Eye,,Every Open Eye,Hollywood Forever Cemetery,,USA,"Los Angeles, CA",,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2016/hollywood-forever-cemetery-los-angeles-ca-5bfd3fb0.html
04.10.2016,,Every Open Eye,,Every Open Eye,Hollywood Forever Cemetery,,USA,"Los Angeles, CA",,Headline Show,Best Coast,,https://www.setlist.fm/setlist/chvrches/2016/hollywood-forever-cemetery-los-angeles-ca-3bfd3468.html
06.10.2016,,Every Open Eye,,Every Open Eye,Marquee Theatre,,USA,"Tempe, AZ",,Headline Show,MRCH,,https://www.setlist.fm/setlist/chvrches/2016/marquee-theatre-tempe-az-5bfd2fa8.html
13.10.2016,,Every Open Eye,,Every Open Eye,Spotify Show,,USA,"Chicago, IL ",Aragon Ballroom,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/aragon-ballroom-chicago-il-5bfd67ec.html
15.10.2016,,Every Open Eye,,Every Open Eye,,,USA,"New York, NY",Radio City Music Hall,Headline Show,Potty Motuh,,https://www.setlist.fm/setlist/chvrches/2016/radio-city-music-hall-new-york-ny-53fd6bc5.html
16.10.2016,,Every Open Eye,,Every Open Eye,,,USA,"New York, NY",Terminal 5,Headline Show,Potty Motuh,,https://www.setlist.fm/setlist/chvrches/2016/terminal-5-new-york-ny-3bfd6018.html
17.10.2016,,Every Open Eye,,Every Open Eye,,,USA,Washington DC,Echostage,Headline Show,Potty Motuh,,https://www.setlist.fm/setlist/chvrches/2016/echostage-washington-dc-2bfd5cf6.html
18.10.2016,,Every Open Eye,,Every Open Eye,,,USA,Washington DC,Echostage,Headline Show,Potty Motuh,,https://www.setlist.fm/setlist/chvrches/2016/echostage-washington-dc-4bfd573e.html
03.11.2016,,Every Open Eye,,Every Open Eye,,,USA,"New York, NY",Baby's All Right,Promo
03.12.2016,,Every Open Eye,,Every Open Eye,,,USA,"Miami Beach, FL",Ritz-Carlon South Beach,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2016/ritz-carlton-south-beach-miami-beach-fl-53fbeba5.html
12.12.2016,,Every Open Eye,,,Webster Hall,,USA,"New York, NY",Ally Coalition Talent Show,Promo
13.12.2017,,Every Open Eye,,,The Fonda Theatre,,USA,"Los Angeles, CA",A Holiday Variety Show 2017,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2017/the-fonda-theatre-los-angeles-ca-3be1b058.html
07.03.2018,,Love Is Dead,,,,,USA,"New York, NY",The Power Station,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/the-power-station-new-york-ny-6bef7a46.html
15.03.2018,,Love Is Dead,,,BBC Radio 1's Live Lounge,,UK,London,,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/bbc-radio-1s-live-lounge-london-england-3efc503.html
26.04.2018,,Love Is Dead,,,Sounds like Friday Night,,UK,London,,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/sounds-like-friday-night-london-england-23ec7833.html
15.05.2018,,Love Is Dead,,,The Tonight Show,,USA,"New York, NY",,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/the-tonight-show-starring-jimmy-fallon-new-york-ny-1bede930.html
19.05.2018,,Love Is Dead,,Love Is Dead,,,Canada,"Toronto, Ontario",Danforth Music Hall,Headline Show,Brendan Canning,,https://www.setlist.fm/setlist/chvrches/2018/danforth-music-hall-toronto-on-canada-3edd907.html
21.05.2018,,Love Is Dead,,Love Is Dead,,,USA,"Brooklyn, NY",Elsewhere,Headline Show,The Range,,https://www.setlist.fm/setlist/chvrches/2018/elsewhere-brooklyn-ny-63edce6f.html
22.05.2018,,Love Is Dead,,Love Is Dead,iHeart Radio Theatre,,USA,"New York, NY",iHeart Radio Album Release Show,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/iheartradio-theater-new-york-ny-7bed3e58.html
25.05.2018,,Love Is Dead,,Love Is Dead,,,UK,London,House of Vans,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2018/house-of-vans-london-england-3ed29ab.html
26.05.2018,,Love Is Dead,radio-1-biggest-weekend-2018-05-26,Love Is Dead,Singleton Park,,UK,Swansea,The Biggest Weekend Swansea 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/singleton-park-swansea-wales-33ed205d.html
28.05.2018,,Love Is Dead,,Love Is Dead,BBC Radio 5 live,,UK,London,,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/bbc-radio-5-live-london-england-73ea22f1.html
29.05.2018,,Love Is Dead,,Love Is Dead,,,UK,Kingston upon Thames,The Hippodrome,Headline Show,,,https://www.setlist.fm/setlist/chvrches/2018/the-hippodrome-kingston-upon-thames-england-33ed7c91.html
31.05.2018,,Love Is Dead,,Love Is Dead,Parc del Forum,,Spain,Barcelona,Primavera Sound 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/parc-del-forum-barcelona-spain-53ed7ff9.html
01.06.2018,,Love Is Dead,,Love Is Dead,ZDF Aspekte,,Germany,Berlin,,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/zdf-aspekte-berlin-germany-3ed5503.html
02.06.2018,,Love Is Dead,,Love Is Dead,Zoe Ball,,UK,London,,Radio / TV,,,https://www.setlist.fm/setlist/chvrches/2018/zoe-ball-on-london-england-6bed520a.html
03.06.2018,,Love Is Dead,,Love Is Dead,Randall's Island Park,,USA,"New York, NY",Governos Ball 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/randalls-island-park-new-york-ny-2bed64ca.html
08.06.2018,,Love Is Dead,,Love Is Dead,Beekse-Bergen,,Netherlands,Hilvarenbeek,Best Kept Secret 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/beekse-bergen-hilvarenbeek-netherlands-4beabfa2.html
10.06.2018,,Love Is Dead,,Love Is Dead,Heaton Park,,UK,Manchester,The Parklife Weekender 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/heaton-park-manchester-england-63eaaec3.html
16.06.2018,,Love Is Dead,,Love Is Dead,Yonge-Dundas Square,,Canada,"Toronto, Ontario",NXNE 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/yonge-dundas-square-toronto-on-canada-53eafb55.html
17.06.2018,,Love Is Dead,,Love Is Dead,BB&T Pavilion,,USA,"Camden, NJ",Radio 104.5 Birthday Show 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/bbandt-pavilion-camden-nj-4beaf326.html
20.06.2018,,Love Is Dead,,Love Is Dead,The Spotify Beach,,France,Cannes,Cannes Lions Festival 2018 ,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/unknown-venue-cannes-france-3ea3d87.html
22.06.2018,,Love Is Dead,,Love Is Dead,Eichenring,,Germany,Scheeßel,Hurricane Festival 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/eichenring-scheessel-germany-7beace18.html
23.06.2018,,Love Is Dead,,Love Is Dead,take-off Gewerbe Park,,Germany,Neuhausen ob Eck,Southside Festival 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/take-off-gewerbepark-neuhausen-ob-eck-germany-6beac6e6.html
29.06.2018,,Love Is Dead,,Love Is Dead,"Letiste, Panensky",,Czechia,Tynec,Aerodrome,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/letist-panensky-tynec-czechia-2bea149e.html
30.06.2018,,Love Is Dead,,Love Is Dead,Sittertobel,,Switzerland,St. Gallen,Open Air St. Gallen 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/sittertobel-st-gallen-switzerland-13ea0d51.html
04.07.2018,,Love Is Dead,,Love Is Dead,Lotnisko Gdynia-Kosakowo,,Poland,Gdynia,Open'er Festival 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/lotnisko-gdynia-kosakowo-gdynia-poland-6bea7636.html
06.07.2018,,Love Is Dead,,Love Is Dead,Festivalpark,,Belgium,Werchter,Rock Werchter 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/festivalpark-werchter-belgium-7bea6a0c.html
08.07.2018,,Love Is Dead,,Love Is Dead,Glasgow Green,,UK,Glasgow,TRNSMT Festival 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/glasgow-green-glasgow-scotland-63ea5ac7.html
11.07.2018,,Love Is Dead,,Love Is Dead,Untere Donaulände,,Austria,Linz,Ahoi! The Full Hit of Summer 2018,Festival Set,,,https://www.setlist.fm/setlist/chvrches/2018/untere-donaulande-linz-austria-63ea46cf.html
